origin,destination,count,cat,year
at,au,3,Pos,2019
at,ba,104,Pos,2015
at,ba,103,Pos,2019
at,ba,101,Pos,2018
at,ba,86,Pos,2016
at,ba,69,Pos,2017
at,be,34,Pos,2019
at,be,2,Pos,2017
at,bg,86,Pos,2016
at,bg,74,Pos,2015
at,bg,70,Pos,2017
at,bg,44,Pos,2018
at,bg,37,Pos,2019
at,br,137,Pos,2017
at,br,137,Pos,2018
at,br,124,Pos,2019
at,br,105,Pos,2016
at,br,65,Pos,2015
at,ca,61,Pos,2015
at,ca,13,Pos,2018
at,ca,8,Pos,2017
at,cn,72,Pos,2016
at,cn,45,Pos,2017
at,cn,45,Pos,2019
at,cn,24,Pos,2018
at,cn,7,Pos,2015
at,cz,72,Pos,2019
at,cz,68,Pos,2018
at,cz,59,Pos,2016
at,cz,49,Pos,2015
at,cz,44,Pos,2017
at,de,181,Pos,2019
at,de,96,Pos,2018
at,de,66,Pos,2017
at,dk,9,Pos,2019
at,dk,4,Pos,2017
at,dk,3,Pos,2015
at,dk,2,Pos,2016
at,eg,57,Pos,2016
at,eg,54,Pos,2018
at,eg,46,Pos,2019
at,eg,42,Pos,2017
at,eg,28,Pos,2015
at,es,140,Pos,2015
at,es,82,Pos,2019
at,es,18,Pos,2018
at,fi,66,Pos,2016
at,fi,33,Pos,2015
at,fi,20,Pos,2017
at,fi,6,Pos,2018
at,fi,0,Pos,2019
at,fr,153,Pos,2015
at,fr,104,Pos,2016
at,fr,80,Pos,2017
at,fr,38,Pos,2018
at,fr,35,Pos,2019
at,gb,148,Pos,2019
at,gb,146,Pos,2017
at,gb,100,Pos,2018
at,gb,98,Pos,2016
at,gr,73,Pos,2015
at,gr,72,Pos,2016
at,gr,52,Pos,2017
at,gr,47,Pos,2018
at,gr,43,Pos,2019
at,hk,18,Pos,2016
at,hk,12,Pos,2018
at,hk,11,Pos,2019
at,hr,140,Pos,2015
at,hr,113,Pos,2016
at,hr,111,Pos,2018
at,hr,96,Pos,2017
at,hr,83,Pos,2019
at,hu,356,Pos,2015
at,hu,278,Pos,2016
at,hu,243,Pos,2019
at,hu,217,Pos,2017
at,hu,199,Pos,2018
at,ie,41,Pos,2016
at,ie,28,Pos,2019
at,ie,0,Pos,2018
at,il,16,Pos,2016
at,il,4,Pos,2019
at,in,238,Pos,2019
at,in,201,Pos,2017
at,in,178,Pos,2018
at,in,117,Pos,2016
at,in,116,Pos,2015
at,ir,162,Pos,2016
at,ir,126,Pos,2019
at,ir,113,Pos,2015
at,ir,99,Pos,2017
at,ir,93,Pos,2018
at,it,396,Pos,2015
at,it,299,Pos,2016
at,it,233,Pos,2017
at,it,207,Pos,2018
at,it,205,Pos,2019
at,jp,21,Pos,2016
at,jp,6,Pos,2017
at,jp,4,Pos,2018
at,jp,1,Pos,2015
at,mx,47,Pos,2017
at,mx,43,Pos,2019
at,mx,30,Pos,2018
at,mx,21,Pos,2015
at,mx,18,Pos,2016
at,nl,63,Pos,2016
at,nl,37,Pos,2017
at,nl,25,Pos,2019
at,nl,18,Pos,2015
at,nl,15,Pos,2018
at,no,6,Pos,2016
at,nz,17,Pos,2019
at,nz,4,Pos,2016
at,nz,2,Pos,2017
at,nz,1,Pos,2015
at,nz,1,Pos,2018
at,pl,73,Pos,2015
at,pl,72,Pos,2018
at,pl,67,Pos,2019
at,pl,50,Pos,2016
at,pl,40,Pos,2017
at,pt,31,Pos,2015
at,pt,27,Pos,2018
at,pt,14,Pos,2019
at,pt,6,Pos,2017
at,ro,184,Pos,2016
at,ro,161,Pos,2019
at,ro,141,Pos,2015
at,ro,108,Pos,2018
at,ro,75,Pos,2017
at,rs,149,Pos,2015
at,rs,145,Pos,2018
at,rs,135,Pos,2016
at,rs,121,Pos,2019
at,rs,118,Pos,2017
at,sg,8,Pos,2016
at,sg,4,Pos,2015
at,sg,3,Pos,2019
at,sg,2,Pos,2018
at,si,168,Pos,2015
at,si,98,Pos,2016
at,si,60,Pos,2018
at,si,57,Pos,2019
at,si,40,Pos,2017
at,sk,256,Pos,2016
at,sk,199,Pos,2015
at,sk,131,Pos,2017
at,sk,81,Pos,2019
at,sk,63,Pos,2018
at,th,21,Pos,2016
at,th,16,Pos,2017
at,th,15,Pos,2015
at,th,9,Pos,2018
at,th,9,Pos,2019
at,tr,171,Pos,2017
at,tr,139,Pos,2019
at,tr,126,Pos,2018
at,tr,112,Pos,2016
at,tr,43,Pos,2015
at,ua,116,Pos,2015
at,ua,93,Pos,2016
at,ua,88,Pos,2018
at,ua,82,Pos,2017
at,ua,81,Pos,2019
at,us,249,Pos,2015
at,us,160,Pos,2018
at,us,114,Pos,2017
at,us,75,Pos,2019
at,za,53,Pos,2019
at,za,45,Pos,2016
at,za,42,Pos,2017
at,za,39,Pos,2018
au,af,5,Neg,2015
au,af,3,Neg,2018
au,af,2,Neg,2016
au,at,8,Neg,2016
au,at,2,Neg,2017
au,az,2,Neg,2016
au,ca,28,Neg,2018
au,ca,14,Neg,2017
au,ch,11,Neg,2017
au,ch,10,Neg,2019
au,ch,8,Neg,2016
au,ch,6,Neg,2015
au,ch,5,Neg,2018
au,cl,2,Neg,2015
au,cy,1,Neg,2018
au,cy,1,Neg,2019
au,cz,2,Neg,2018
au,de,57,Neg,2016
au,de,47,Neg,2018
au,de,43,Neg,2017
au,de,41,Neg,2015
au,de,41,Neg,2019
au,dk,16,Neg,2015
au,dk,11,Neg,2017
au,dk,4,Neg,2016
au,dk,4,Neg,2019
au,ec,5,Neg,2016
au,ec,2,Neg,2017
au,ec,1,Neg,2015
au,ee,2,Neg,2017
au,ee,1,Neg,2019
au,fi,6,Neg,2019
au,fj,6,Neg,2015
au,fr,2,Neg,2017
au,hk,69,Neg,2015
au,id,14,Neg,2015
au,ie,74,Neg,2015
au,ie,39,Neg,2016
au,ie,32,Neg,2017
au,jp,6,Neg,2019
au,jp,4,Neg,2018
au,jp,1,Neg,2015
au,kh,6,Neg,2015
au,kz,1,Neg,2015
au,lu,1,Neg,2015
au,lu,1,Neg,2018
au,mm,6,Neg,2015
au,mm,2,Neg,2016
au,mn,1,Neg,2015
au,nl,10,Neg,2019
au,no,12,Neg,2015
au,no,8,Neg,2019
au,no,6,Neg,2017
au,no,2,Neg,2016
au,no,2,Neg,2018
au,nz,15,Neg,2015
au,nz,10,Neg,2016
au,pg,58,Neg,2015
au,pg,45,Neg,2016
au,pg,39,Neg,2017
au,pg,17,Neg,2019
au,pg,16,Neg,2018
au,pt,4,Neg,2019
au,sa,26,Neg,2015
au,se,14,Neg,2018
au,se,12,Neg,2015
au,se,12,Neg,2017
au,se,6,Neg,2019
au,tz,2,Neg,2015
au,zm,3,Neg,2015
au,zm,1,Neg,2017
au,ae,168,Pos,2018
au,ae,156,Pos,2019
au,ae,143,Pos,2017
au,ae,115,Pos,2016
au,ae,35,Pos,2015
au,af,3,Pos,2017
au,af,0,Pos,2019
au,ar,61,Pos,2019
au,ar,33,Pos,2016
au,ar,30,Pos,2018
au,ar,27,Pos,2017
au,ar,19,Pos,2015
au,at,6,Pos,2015
au,at,5,Pos,2018
au,at,0,Pos,2019
au,az,3,Pos,2017
au,az,1,Pos,2018
au,az,0,Pos,2015
au,az,0,Pos,2019
au,bd,60,Pos,2015
au,bd,60,Pos,2018
au,bd,56,Pos,2016
au,bd,50,Pos,2019
au,bd,48,Pos,2017
au,be,10,Pos,2017
au,be,8,Pos,2015
au,be,7,Pos,2016
au,be,5,Pos,2018
au,be,4,Pos,2019
au,bg,4,Pos,2015
au,bg,3,Pos,2016
au,bg,3,Pos,2017
au,bg,3,Pos,2018
au,bg,0,Pos,2019
au,bh,6,Pos,2018
au,bh,6,Pos,2019
au,bh,4,Pos,2017
au,bh,3,Pos,2015
au,bh,3,Pos,2016
au,br,226,Pos,2016
au,br,219,Pos,2018
au,br,216,Pos,2017
au,br,197,Pos,2019
au,br,130,Pos,2015
au,ca,14,Pos,2015
au,ca,13,Pos,2016
au,ca,10,Pos,2019
au,cl,33,Pos,2016
au,cl,24,Pos,2019
au,cl,21,Pos,2017
au,cl,21,Pos,2018
au,cn,219,Pos,2016
au,cn,173,Pos,2017
au,cn,123,Pos,2015
au,cn,95,Pos,2018
au,cn,58,Pos,2019
au,co,96,Pos,2019
au,co,75,Pos,2017
au,co,67,Pos,2016
au,co,61,Pos,2018
au,co,24,Pos,2015
au,cy,2,Pos,2015
au,cy,1,Pos,2016
au,cy,0,Pos,2017
au,cz,6,Pos,2015
au,cz,4,Pos,2016
au,cz,3,Pos,2017
au,cz,0,Pos,2019
au,dk,0,Pos,2018
au,ec,2,Pos,2018
au,ec,2,Pos,2019
au,ee,4,Pos,2015
au,ee,1,Pos,2018
au,ee,0,Pos,2016
au,eg,29,Pos,2017
au,eg,24,Pos,2016
au,eg,23,Pos,2018
au,eg,19,Pos,2019
au,eg,18,Pos,2015
au,es,26,Pos,2016
au,es,25,Pos,2015
au,es,13,Pos,2019
au,es,12,Pos,2018
au,es,9,Pos,2017
au,fi,5,Pos,2016
au,fi,3,Pos,2018
au,fi,1,Pos,2017
au,fi,0,Pos,2015
au,fj,9,Pos,2018
au,fj,9,Pos,2019
au,fj,6,Pos,2016
au,fj,6,Pos,2017
au,fr,39,Pos,2016
au,fr,25,Pos,2015
au,fr,7,Pos,2018
au,fr,0,Pos,2019
au,gb,436,Pos,2017
au,gb,365,Pos,2018
au,gb,315,Pos,2016
au,gb,239,Pos,2019
au,gb,80,Pos,2015
au,gh,11,Pos,2019
au,gh,9,Pos,2018
au,gh,7,Pos,2016
au,gh,7,Pos,2017
au,gh,5,Pos,2015
au,gr,11,Pos,2016
au,gr,7,Pos,2015
au,gr,7,Pos,2017
au,gr,3,Pos,2018
au,gr,2,Pos,2019
au,hk,25,Pos,2019
au,hk,11,Pos,2018
au,hk,3,Pos,2016
au,hk,3,Pos,2017
au,hr,5,Pos,2015
au,hr,4,Pos,2016
au,hr,4,Pos,2017
au,hr,1,Pos,2018
au,hr,0,Pos,2019
au,hu,7,Pos,2016
au,hu,5,Pos,2017
au,hu,4,Pos,2015
au,hu,4,Pos,2018
au,hu,3,Pos,2019
au,id,47,Pos,2017
au,id,39,Pos,2016
au,id,23,Pos,2018
au,id,16,Pos,2019
au,ie,26,Pos,2019
au,ie,17,Pos,2018
au,il,13,Pos,2016
au,il,12,Pos,2017
au,il,6,Pos,2018
au,il,5,Pos,2015
au,il,4,Pos,2019
au,in,1676,Pos,2018
au,in,1644,Pos,2019
au,in,1610,Pos,2017
au,in,1338,Pos,2016
au,in,952,Pos,2015
au,iq,9,Pos,2017
au,iq,5,Pos,2016
au,iq,5,Pos,2018
au,iq,4,Pos,2015
au,iq,4,Pos,2019
au,ir,135,Pos,2019
au,ir,103,Pos,2016
au,ir,101,Pos,2017
au,ir,101,Pos,2018
au,ir,99,Pos,2015
au,it,32,Pos,2015
au,it,30,Pos,2016
au,it,14,Pos,2017
au,it,10,Pos,2018
au,it,4,Pos,2019
au,jo,10,Pos,2016
au,jo,10,Pos,2017
au,jo,9,Pos,2019
au,jo,7,Pos,2018
au,jo,5,Pos,2015
au,jp,3,Pos,2016
au,jp,3,Pos,2017
au,ke,18,Pos,2017
au,ke,18,Pos,2018
au,ke,15,Pos,2016
au,ke,15,Pos,2019
au,ke,5,Pos,2015
au,kh,7,Pos,2017
au,kh,6,Pos,2019
au,kh,5,Pos,2018
au,kh,4,Pos,2016
au,kr,20,Pos,2017
au,kr,12,Pos,2016
au,kr,9,Pos,2018
au,kr,8,Pos,2015
au,kr,2,Pos,2019
au,kw,14,Pos,2017
au,kw,12,Pos,2019
au,kw,10,Pos,2018
au,kw,9,Pos,2016
au,kw,4,Pos,2015
au,kz,7,Pos,2017
au,kz,4,Pos,2018
au,kz,2,Pos,2019
au,kz,1,Pos,2016
au,lb,15,Pos,2019
au,lb,14,Pos,2017
au,lb,13,Pos,2016
au,lb,11,Pos,2018
au,lb,10,Pos,2015
au,lk,151,Pos,2019
au,lk,149,Pos,2018
au,lk,115,Pos,2017
au,lk,105,Pos,2016
au,lk,88,Pos,2015
au,lt,4,Pos,2016
au,lt,3,Pos,2017
au,lt,2,Pos,2015
au,lt,2,Pos,2018
au,lt,1,Pos,2019
au,lu,1,Pos,2017
au,lu,0,Pos,2016
au,lu,0,Pos,2019
au,mm,2,Pos,2019
au,mm,1,Pos,2017
au,mm,0,Pos,2018
au,mn,5,Pos,2019
au,mn,4,Pos,2018
au,mn,3,Pos,2017
au,mn,2,Pos,2016
au,mt,3,Pos,2017
au,mt,1,Pos,2016
au,mt,0,Pos,2015
au,mt,0,Pos,2018
au,mt,0,Pos,2019
au,mu,7,Pos,2016
au,mu,7,Pos,2019
au,mu,6,Pos,2017
au,mu,4,Pos,2018
au,mu,2,Pos,2015
au,mx,22,Pos,2019
au,mx,17,Pos,2016
au,mx,17,Pos,2018
au,mx,15,Pos,2017
au,mx,10,Pos,2015
au,my,103,Pos,2016
au,my,95,Pos,2017
au,my,60,Pos,2018
au,my,37,Pos,2019
au,my,22,Pos,2015
au,ng,41,Pos,2019
au,ng,40,Pos,2018
au,ng,33,Pos,2017
au,ng,26,Pos,2016
au,ng,15,Pos,2015
au,nl,26,Pos,2016
au,nl,13,Pos,2015
au,nl,9,Pos,2017
au,nl,0,Pos,2018
au,np,151,Pos,2019
au,np,135,Pos,2018
au,np,89,Pos,2017
au,np,58,Pos,2016
au,np,31,Pos,2015
au,nz,177,Pos,2019
au,nz,138,Pos,2018
au,nz,54,Pos,2017
au,om,14,Pos,2017
au,om,14,Pos,2018
au,om,11,Pos,2016
au,om,9,Pos,2019
au,om,8,Pos,2015
au,pe,12,Pos,2019
au,pe,11,Pos,2018
au,pe,7,Pos,2016
au,pe,7,Pos,2017
au,pe,6,Pos,2015
au,ph,205,Pos,2019
au,ph,166,Pos,2018
au,ph,148,Pos,2017
au,ph,145,Pos,2016
au,ph,97,Pos,2015
au,pk,168,Pos,2016
au,pk,160,Pos,2017
au,pk,160,Pos,2018
au,pk,131,Pos,2019
au,pk,130,Pos,2015
au,pl,25,Pos,2017
au,pl,18,Pos,2015
au,pl,17,Pos,2018
au,pl,11,Pos,2016
au,pl,9,Pos,2019
au,pt,8,Pos,2015
au,pt,8,Pos,2016
au,pt,0,Pos,2017
au,pt,0,Pos,2018
au,qa,42,Pos,2018
au,qa,34,Pos,2017
au,qa,33,Pos,2019
au,qa,23,Pos,2016
au,qa,4,Pos,2015
au,ro,7,Pos,2015
au,ro,5,Pos,2016
au,ro,4,Pos,2017
au,ro,4,Pos,2018
au,ro,1,Pos,2019
au,rs,5,Pos,2015
au,rs,5,Pos,2016
au,rs,4,Pos,2018
au,rs,4,Pos,2019
au,rs,3,Pos,2017
au,sa,27,Pos,2018
au,sa,20,Pos,2019
au,sa,17,Pos,2017
au,sa,7,Pos,2016
au,se,2,Pos,2016
au,sg,181,Pos,2016
au,sg,153,Pos,2017
au,sg,135,Pos,2018
au,sg,93,Pos,2019
au,sg,0,Pos,2015
au,sk,5,Pos,2015
au,sk,3,Pos,2017
au,sk,2,Pos,2016
au,sk,0,Pos,2018
au,sk,0,Pos,2019
au,th,27,Pos,2017
au,th,23,Pos,2016
au,th,20,Pos,2019
au,th,14,Pos,2015
au,th,8,Pos,2018
au,tr,48,Pos,2017
au,tr,44,Pos,2019
au,tr,38,Pos,2018
au,tr,36,Pos,2016
au,tr,17,Pos,2015
au,tw,19,Pos,2017
au,tw,15,Pos,2019
au,tw,10,Pos,2018
au,tw,7,Pos,2016
au,tw,4,Pos,2015
au,tz,3,Pos,2017
au,tz,3,Pos,2018
au,tz,2,Pos,2016
au,tz,0,Pos,2019
au,ua,13,Pos,2017
au,ua,13,Pos,2019
au,ua,11,Pos,2018
au,ua,10,Pos,2015
au,ua,9,Pos,2016
au,us,341,Pos,2015
au,us,211,Pos,2017
au,us,111,Pos,2018
au,us,59,Pos,2016
au,us,37,Pos,2019
au,ve,22,Pos,2016
au,ve,15,Pos,2017
au,ve,14,Pos,2015
au,ve,7,Pos,2018
au,ve,6,Pos,2019
au,vn,59,Pos,2017
au,vn,40,Pos,2019
au,vn,39,Pos,2018
au,vn,37,Pos,2016
au,vn,11,Pos,2015
au,za,201,Pos,2017
au,za,196,Pos,2016
au,za,190,Pos,2019
au,za,170,Pos,2018
au,za,131,Pos,2015
au,zm,2,Pos,2019
au,zm,1,Pos,2016
au,zm,1,Pos,2018
au,zw,10,Pos,2016
au,zw,10,Pos,2017
au,zw,10,Pos,2018
au,zw,9,Pos,2019
au,zw,6,Pos,2015
az,ae,321,Neg,2015
az,ae,318,Neg,2016
az,ae,129,Neg,2017
az,ae,59,Neg,2018
az,ae,41,Neg,2019
az,au,103,Neg,2017
az,au,46,Neg,2018
az,ca,301,Neg,2018
az,ca,200,Neg,2019
az,ca,198,Neg,2017
az,ca,182,Neg,2015
az,ca,170,Neg,2016
az,cn,33,Neg,2019
az,cn,13,Neg,2018
az,de,484,Neg,2019
az,de,412,Neg,2018
az,de,385,Neg,2017
az,de,278,Neg,2016
az,de,55,Neg,2015
az,fr,69,Neg,2018
az,fr,42,Neg,2017
az,fr,28,Neg,2015
az,gb,262,Neg,2018
az,gb,93,Neg,2019
az,gb,11,Neg,2017
az,ge,112,Neg,2016
az,ge,65,Neg,2017
az,ge,65,Neg,2018
az,ge,39,Neg,2015
az,ge,19,Neg,2019
az,it,324,Neg,2018
az,it,183,Neg,2017
az,it,98,Neg,2019
az,it,39,Neg,2015
az,it,9,Neg,2016
az,kz,49,Neg,2016
az,kz,33,Neg,2015
az,kz,16,Neg,2018
az,kz,3,Neg,2019
az,nl,90,Neg,2016
az,nl,90,Neg,2019
az,nl,79,Neg,2018
az,nl,69,Neg,2017
az,tr,824,Neg,2016
az,tr,520,Neg,2015
az,tr,286,Neg,2017
az,tr,239,Neg,2018
az,ua,85,Neg,2016
az,ua,79,Neg,2018
az,ua,69,Neg,2017
az,us,613,Neg,2017
az,us,236,Neg,2018
az,us,90,Neg,2016
az,us,60,Neg,2019
az,au,90,Pos,2016
az,au,17,Pos,2015
az,au,8,Pos,2019
az,cn,127,Pos,2015
az,cn,116,Pos,2016
az,cn,23,Pos,2017
az,fr,36,Pos,2016
az,fr,5,Pos,2019
az,gb,276,Pos,2015
az,gb,134,Pos,2016
az,kz,19,Pos,2017
az,nl,44,Pos,2015
az,tr,71,Pos,2019
az,ua,55,Pos,2015
az,ua,8,Pos,2019
az,us,702,Pos,2015
ba,at,617,Neg,2019
ba,at,612,Neg,2018
ba,at,524,Neg,2015
ba,at,457,Neg,2016
ba,at,398,Neg,2017
ba,de,2134,Neg,2019
ba,de,1676,Neg,2018
ba,de,1514,Neg,2017
ba,de,1149,Neg,2016
ba,de,891,Neg,2015
ba,gb,160,Neg,2018
ba,gb,133,Neg,2019
ba,gb,99,Neg,2017
ba,gb,37,Neg,2015
ba,hr,583,Neg,2018
ba,hr,519,Neg,2019
ba,hr,405,Neg,2015
ba,hr,403,Neg,2017
ba,hr,336,Neg,2016
ba,rs,413,Neg,2016
ba,rs,342,Neg,2017
ba,rs,262,Neg,2015
ba,rs,189,Neg,2018
ba,rs,86,Neg,2019
ba,tr,150,Neg,2015
ba,tr,114,Neg,2016
ba,tr,94,Neg,2019
ba,tr,10,Neg,2018
ba,us,370,Neg,2017
ba,us,223,Neg,2019
ba,us,199,Neg,2018
ba,gb,89,Pos,2016
ba,tr,0,Pos,2017
ba,us,824,Pos,2015
ba,us,146,Pos,2016
bd,au,411,Neg,2015
bd,au,326,Neg,2016
bd,au,259,Neg,2018
bd,au,239,Neg,2017
bd,au,191,Neg,2019
bd,ca,475,Neg,2018
bd,ca,474,Neg,2019
bd,ca,460,Neg,2016
bd,ca,419,Neg,2017
bd,ca,357,Neg,2015
bd,cn,52,Neg,2018
bd,cn,44,Neg,2019
bd,cn,39,Neg,2015
bd,cn,38,Neg,2016
bd,cn,14,Neg,2017
bd,de,174,Neg,2019
bd,de,152,Neg,2018
bd,de,132,Neg,2017
bd,de,89,Neg,2016
bd,de,81,Neg,2015
bd,fr,18,Neg,2017
bd,fr,18,Neg,2018
bd,fr,12,Neg,2019
bd,fr,3,Neg,2016
bd,gb,135,Neg,2019
bd,gb,110,Neg,2018
bd,gb,37,Neg,2017
bd,hk,4,Neg,2018
bd,hk,1,Neg,2019
bd,it,12,Neg,2018
bd,it,5,Neg,2019
bd,it,4,Neg,2017
bd,jp,50,Neg,2019
bd,jp,33,Neg,2018
bd,jp,9,Neg,2016
bd,jp,7,Neg,2017
bd,kr,22,Neg,2018
bd,kr,20,Neg,2019
bd,kr,17,Neg,2017
bd,kr,13,Neg,2015
bd,kr,11,Neg,2016
bd,lk,19,Neg,2017
bd,lk,3,Neg,2019
bd,my,63,Neg,2015
bd,my,44,Neg,2016
bd,nl,43,Neg,2018
bd,nl,13,Neg,2016
bd,nl,13,Neg,2019
bd,nl,8,Neg,2015
bd,nl,2,Neg,2017
bd,no,6,Neg,2019
bd,no,1,Neg,2018
bd,nz,45,Neg,2015
bd,nz,40,Neg,2016
bd,nz,16,Neg,2018
bd,nz,15,Neg,2017
bd,nz,6,Neg,2019
bd,qa,28,Neg,2015
bd,qa,14,Neg,2018
bd,qa,11,Neg,2016
bd,qa,10,Neg,2019
bd,se,80,Neg,2018
bd,se,73,Neg,2019
bd,se,43,Neg,2017
bd,se,22,Neg,2016
bd,se,13,Neg,2015
bd,sg,32,Neg,2015
bd,sg,3,Neg,2019
bd,th,9,Neg,2018
bd,th,5,Neg,2017
bd,th,3,Neg,2019
bd,tr,3,Neg,2017
bd,us,401,Neg,2018
bd,us,174,Neg,2017
bd,us,111,Neg,2019
bd,ae,48,Pos,2015
bd,ae,45,Pos,2017
bd,ae,44,Pos,2016
bd,ae,28,Pos,2018
bd,ae,6,Pos,2019
bd,fr,9,Pos,2015
bd,gb,103,Pos,2015
bd,gb,53,Pos,2016
bd,hk,12,Pos,2015
bd,hk,11,Pos,2016
bd,hk,0,Pos,2017
bd,in,88,Pos,2018
bd,in,83,Pos,2016
bd,in,81,Pos,2019
bd,in,51,Pos,2017
bd,in,41,Pos,2015
bd,it,11,Pos,2015
bd,it,4,Pos,2016
bd,jp,31,Pos,2015
bd,lk,4,Pos,2015
bd,lk,2,Pos,2016
bd,lk,2,Pos,2018
bd,my,44,Pos,2019
bd,my,17,Pos,2018
bd,my,3,Pos,2017
bd,no,41,Pos,2015
bd,no,16,Pos,2016
bd,no,1,Pos,2017
bd,qa,0,Pos,2017
bd,sa,52,Pos,2016
bd,sa,27,Pos,2019
bd,sa,25,Pos,2015
bd,sa,15,Pos,2018
bd,sa,1,Pos,2017
bd,sg,17,Pos,2017
bd,sg,16,Pos,2016
bd,sg,5,Pos,2018
bd,th,4,Pos,2015
bd,th,4,Pos,2016
bd,tr,9,Pos,2016
bd,tr,6,Pos,2015
bd,tr,4,Pos,2018
bd,tr,1,Pos,2019
bd,us,971,Pos,2015
bd,us,113,Pos,2016
be,ae,49,Neg,2015
be,ae,22,Neg,2016
be,at,12,Neg,2019
be,at,1,Neg,2017
be,au,28,Neg,2017
be,au,25,Neg,2015
be,au,20,Neg,2016
be,au,14,Neg,2018
be,au,12,Neg,2019
be,ca,70,Neg,2017
be,ca,66,Neg,2016
be,ca,56,Neg,2018
be,ca,46,Neg,2019
be,ca,27,Neg,2015
be,cd,52,Neg,2016
be,cd,32,Neg,2015
be,cd,16,Neg,2017
be,cd,11,Neg,2019
be,cd,8,Neg,2018
be,ch,122,Neg,2016
be,ch,102,Neg,2018
be,ch,95,Neg,2017
be,ch,83,Neg,2015
be,ch,70,Neg,2019
be,cl,3,Neg,2015
be,cl,1,Neg,2016
be,co,6,Neg,2015
be,cy,2,Neg,2016
be,cy,1,Neg,2015
be,cy,1,Neg,2018
be,cz,7,Neg,2017
be,cz,5,Neg,2018
be,de,85,Neg,2015
be,de,69,Neg,2016
be,de,52,Neg,2017
be,de,28,Neg,2019
be,de,9,Neg,2018
be,dk,8,Neg,2016
be,dk,1,Neg,2017
be,dz,6,Neg,2015
be,ee,4,Neg,2018
be,ee,3,Neg,2019
be,ee,1,Neg,2015
be,es,42,Neg,2017
be,es,35,Neg,2016
be,fi,2,Neg,2019
be,gb,151,Neg,2015
be,gb,71,Neg,2016
be,gb,2,Neg,2017
be,hk,10,Neg,2015
be,hk,10,Neg,2016
be,ie,25,Neg,2015
be,ie,20,Neg,2017
be,ie,15,Neg,2018
be,ie,12,Neg,2016
be,ie,7,Neg,2019
be,il,9,Neg,2019
be,il,5,Neg,2018
be,il,4,Neg,2015
be,il,3,Neg,2016
be,il,3,Neg,2017
be,jp,16,Neg,2016
be,jp,9,Neg,2017
be,jp,8,Neg,2015
be,jp,3,Neg,2018
be,jp,3,Neg,2019
be,ke,2,Neg,2015
be,ke,1,Neg,2019
be,kr,4,Neg,2015
be,kr,2,Neg,2018
be,lt,4,Neg,2015
be,lu,299,Neg,2015
be,lu,262,Neg,2016
be,lu,189,Neg,2018
be,lu,178,Neg,2017
be,lu,147,Neg,2019
be,lv,1,Neg,2015
be,mt,11,Neg,2017
be,mt,6,Neg,2016
be,mt,4,Neg,2018
be,my,2,Neg,2016
be,no,11,Neg,2018
be,no,10,Neg,2015
be,no,8,Neg,2016
be,nz,7,Neg,2015
be,nz,5,Neg,2016
be,nz,4,Neg,2017
be,nz,4,Neg,2018
be,qa,7,Neg,2015
be,qa,1,Neg,2016
be,se,25,Neg,2017
be,se,21,Neg,2018
be,se,12,Neg,2015
be,se,11,Neg,2019
be,se,2,Neg,2016
be,sg,20,Neg,2015
be,sg,7,Neg,2016
be,sg,7,Neg,2018
be,sn,6,Neg,2017
be,sn,2,Neg,2016
be,th,9,Neg,2015
be,vn,4,Neg,2015
be,za,4,Neg,2015
be,ae,10,Pos,2018
be,ae,7,Pos,2019
be,ae,1,Pos,2017
be,al,8,Pos,2019
be,al,6,Pos,2017
be,al,5,Pos,2018
be,al,4,Pos,2015
be,al,0,Pos,2016
be,ar,19,Pos,2016
be,ar,15,Pos,2019
be,ar,8,Pos,2017
be,ar,2,Pos,2015
be,ar,1,Pos,2018
be,at,15,Pos,2018
be,at,13,Pos,2015
be,at,3,Pos,2016
be,bg,16,Pos,2015
be,bg,16,Pos,2016
be,bg,7,Pos,2017
be,bg,7,Pos,2018
be,bg,0,Pos,2019
be,bj,8,Pos,2015
be,bj,4,Pos,2019
be,bj,3,Pos,2017
be,bj,1,Pos,2018
be,bj,0,Pos,2016
be,br,81,Pos,2019
be,br,80,Pos,2018
be,br,67,Pos,2017
be,br,65,Pos,2016
be,br,38,Pos,2015
be,ci,18,Pos,2019
be,ci,5,Pos,2016
be,ci,4,Pos,2017
be,ci,3,Pos,2015
be,ci,2,Pos,2018
be,cl,7,Pos,2018
be,cl,6,Pos,2019
be,cl,4,Pos,2017
be,cm,30,Pos,2018
be,cm,29,Pos,2019
be,cm,24,Pos,2017
be,cm,21,Pos,2016
be,cm,6,Pos,2015
be,cn,25,Pos,2019
be,cn,18,Pos,2017
be,cn,12,Pos,2016
be,cn,12,Pos,2018
be,cn,0,Pos,2015
be,co,16,Pos,2016
be,co,14,Pos,2019
be,co,11,Pos,2018
be,co,5,Pos,2017
be,cy,2,Pos,2017
be,cy,2,Pos,2019
be,cz,15,Pos,2019
be,cz,2,Pos,2015
be,cz,0,Pos,2016
be,dk,13,Pos,2015
be,dk,3,Pos,2019
be,dk,0,Pos,2018
be,dz,13,Pos,2019
be,dz,9,Pos,2018
be,dz,6,Pos,2017
be,dz,4,Pos,2016
be,ee,4,Pos,2016
be,ee,3,Pos,2017
be,eg,15,Pos,2017
be,eg,14,Pos,2018
be,eg,12,Pos,2016
be,eg,12,Pos,2019
be,eg,5,Pos,2015
be,es,32,Pos,2019
be,es,30,Pos,2015
be,es,13,Pos,2018
